utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,15.50 W,32.7,425.36,
0 %, 3 MiB, 24576 MiB,15.65 W,30.7,426.4,
0 %, 3 MiB, 24576 MiB,15.69 W,22.9,427.44,
0 %, 3 MiB, 24576 MiB,15.01 W,29.3,428.49,
0 %, 3 MiB, 24576 MiB,15.38 W,36.3,429.53,
0 %, 3 MiB, 24576 MiB,15.50 W,28.9,430.57,
0 %, 3 MiB, 24576 MiB,14.17 W,32.1,431.61,
0 %, 3 MiB, 24576 MiB,15.92 W,37.1,432.65,
0 %, 3 MiB, 24576 MiB,13.56 W,35.8,433.7,
0 %, 3 MiB, 24576 MiB,15.63 W,31.3,434.74,
0 %, 3 MiB, 24576 MiB,13.80 W,30.3,435.78,
0 %, 3 MiB, 24576 MiB,15.89 W,35.3,436.83,
0 %, 3 MiB, 24576 MiB,16.05 W,19.3,437.88,
0 %, 3 MiB, 24576 MiB,15.50 W,25.8,438.92,
0 %, 3 MiB, 24576 MiB,15.36 W,27.3,439.97,
0 %, 3 MiB, 24576 MiB,16.44 W,39.9,441.01,
0 %, 3 MiB, 24576 MiB,16.39 W,31.5,442.06,
0 %, 3 MiB, 24576 MiB,16.08 W,35.0,443.1,
0 %, 3 MiB, 24576 MiB,15.65 W,29.7,444.14,
0 %, 3 MiB, 24576 MiB,15.43 W,28.4,445.19,
0 %, 3 MiB, 24576 MiB,15.72 W,28.4,446.33,
0 %, 3 MiB, 24576 MiB,15.67 W,26.4,447.37,
0 %, 3 MiB, 24576 MiB,15.66 W,28.5,448.42,
0 %, 3 MiB, 24576 MiB,15.51 W,29.4,449.46,
0 %, 3 MiB, 24576 MiB,15.00 W,36.9,450.51,
0 %, 3 MiB, 24576 MiB,14.46 W,38.9,451.55,
0 %, 3 MiB, 24576 MiB,15.46 W,17.4,452.6,
0 %, 3 MiB, 24576 MiB,15.88 W,35.9,453.64,
0 %, 3 MiB, 24576 MiB,14.43 W,36.4,454.69,
0 %, 3 MiB, 24576 MiB,15.78 W,18.0,455.73,
0 %, 3 MiB, 24576 MiB,15.63 W,34.0,456.78,
0 %, 3 MiB, 24576 MiB,15.61 W,28.1,457.82,
0 %, 3 MiB, 24576 MiB,16.03 W,36.1,458.86,
0 %, 3 MiB, 24576 MiB,16.05 W,39.8,459.91,
0 %, 3 MiB, 24576 MiB,15.41 W,31.1,460.97,
0 %, 3 MiB, 24576 MiB,15.66 W,30.5,462.02,
0 %, 3 MiB, 24576 MiB,15.33 W,30.0,463.07,
0 %, 3 MiB, 24576 MiB,16.21 W,31.7,464.11,
0 %, 3 MiB, 24576 MiB,16.16 W,23.7,465.16,
0 %, 3 MiB, 24576 MiB,14.94 W,27.9,466.2,
0 %, 3 MiB, 24576 MiB,15.58 W,34.4,467.24,
0 %, 3 MiB, 24576 MiB,14.50 W,36.5,468.29,
0 %, 3 MiB, 24576 MiB,14.42 W,38.3,469.33,
0 %, 3 MiB, 24576 MiB,15.88 W,28.4,470.37,
0 %, 3 MiB, 24576 MiB,15.65 W,37.6,471.42,
0 %, 3 MiB, 24576 MiB,15.61 W,22.3,472.46,
0 %, 3 MiB, 24576 MiB,15.64 W,26.3,473.51,
0 %, 3 MiB, 24576 MiB,15.34 W,36.6,474.55,
0 %, 3 MiB, 24576 MiB,15.66 W,32.0,475.59,
0 %, 3 MiB, 24576 MiB,14.41 W,26.2,476.64,
0 %, 3 MiB, 24576 MiB,15.60 W,39.9,477.68,
0 %, 3 MiB, 24576 MiB,15.93 W,38.2,478.72,
0 %, 3 MiB, 24576 MiB,14.74 W,37.1,479.77,
0 %, 3 MiB, 24576 MiB,15.58 W,29.4,480.81,
0 %, 3 MiB, 24576 MiB,14.12 W,37.4,481.85,
0 %, 3 MiB, 24576 MiB,15.64 W,20.4,482.9,
0 %, 3 MiB, 24576 MiB,15.94 W,37.9,483.94,
0 %, 3 MiB, 24576 MiB,14.46 W,33.8,484.99,
0 %, 3 MiB, 24576 MiB,15.59 W,21.6,486.03,
0 %, 3 MiB, 24576 MiB,15.36 W,32.5,487.07,
0 %, 3 MiB, 24576 MiB,16.43 W,43.6,488.13,
0 %, 3 MiB, 24576 MiB,16.11 W,36.1,489.2,
0 %, 3 MiB, 24576 MiB,15.10 W,34.8,490.24,
0 %, 3 MiB, 24576 MiB,15.59 W,35.1,491.29,
0 %, 3 MiB, 24576 MiB,15.68 W,31.5,492.34,
0 %, 3 MiB, 24576 MiB,15.66 W,33.9,493.38,
0 %, 3 MiB, 24576 MiB,15.67 W,21.2,494.42,
0 %, 3 MiB, 24576 MiB,15.03 W,36.3,495.47,
0 %, 3 MiB, 24576 MiB,15.40 W,36.4,496.52,
0 %, 3 MiB, 24576 MiB,15.89 W,43.8,497.56,
0 %, 3 MiB, 24576 MiB,14.35 W,33.7,498.61,
0 %, 3 MiB, 24576 MiB,15.09 W,24.2,499.66,
0 %, 3 MiB, 24576 MiB,15.59 W,38.2,500.71,
0 %, 3 MiB, 24576 MiB,15.53 W,24.4,501.75,
0 %, 3 MiB, 24576 MiB,15.74 W,37.6,502.8,
0 %, 3 MiB, 24576 MiB,14.33 W,43.0,503.84,
0 %, 3 MiB, 24576 MiB,15.52 W,36.5,504.89,
0 %, 3 MiB, 24576 MiB,15.21 W,40.1,505.93,
0 %, 3 MiB, 24576 MiB,16.04 W,29.7,506.98,
0 %, 3 MiB, 24576 MiB,16.06 W,33.7,508.02,
0 %, 3 MiB, 24576 MiB,15.95 W,34.3,509.06,
0 %, 3 MiB, 24576 MiB,15.60 W,38.7,510.1,
0 %, 3 MiB, 24576 MiB,13.94 W,33.6,511.15,
0 %, 3 MiB, 24576 MiB,16.14 W,41.2,512.19,
0 %, 3 MiB, 24576 MiB,15.97 W,34.6,513.24,
0 %, 3 MiB, 24576 MiB,15.57 W,32.9,514.28,
0 %, 3 MiB, 24576 MiB,15.58 W,38.0,515.33,
0 %, 3 MiB, 24576 MiB,15.49 W,34.7,516.37,
0 %, 3 MiB, 24576 MiB,15.93 W,33.3,517.41,
0 %, 3 MiB, 24576 MiB,15.79 W,43.8,518.46,
0 %, 3 MiB, 24576 MiB,15.45 W,28.2,519.51,
0 %, 3 MiB, 24576 MiB,15.61 W,37.8,520.56,
0 %, 3 MiB, 24576 MiB,15.68 W,33.4,521.6,
0 %, 3 MiB, 24576 MiB,15.65 W,25.0,522.64,
0 %, 3 MiB, 24576 MiB,15.81 W,27.2,523.69,
0 %, 3 MiB, 24576 MiB,14.09 W,25.8,524.74,
0 %, 3 MiB, 24576 MiB,15.46 W,41.4,525.78,
0 %, 3 MiB, 24576 MiB,15.94 W,40.6,526.82,
0 %, 3 MiB, 24576 MiB,15.74 W,34.0,527.89,
0 %, 3 MiB, 24576 MiB,15.58 W,25.1,528.93,
0 %, 3 MiB, 24576 MiB,14.92 W,40.4,529.99,
0 %, 3 MiB, 24576 MiB,15.84 W,25.8,531.03,
0 %, 3 MiB, 24576 MiB,15.47 W,30.6,532.07,
0 %, 3 MiB, 24576 MiB,15.33 W,42.1,533.12,
0 %, 3 MiB, 24576 MiB,15.57 W,28.2,534.16,
0 %, 3 MiB, 24576 MiB,15.55 W,36.6,535.23,
0 %, 3 MiB, 24576 MiB,16.33 W,46.6,536.28,
0 %, 3 MiB, 24576 MiB,16.31 W,31.4,537.32,
0 %, 3 MiB, 24576 MiB,15.60 W,27.2,538.37,
0 %, 3 MiB, 24576 MiB,15.50 W,35.7,539.41,
0 %, 3 MiB, 24576 MiB,14.85 W,38.8,540.45,
0 %, 3 MiB, 24576 MiB,15.55 W,26.1,541.5,
0 %, 3 MiB, 24576 MiB,15.37 W,39.2,542.55,
0 %, 3 MiB, 24576 MiB,15.51 W,30.0,543.59,
0 %, 3 MiB, 24576 MiB,15.57 W,35.4,544.63,
0 %, 3 MiB, 24576 MiB,14.33 W,44.1,545.68,
0 %, 3 MiB, 24576 MiB,14.60 W,33.8,546.72,
0 %, 3 MiB, 24576 MiB,15.59 W,36.0,547.76,
0 %, 3 MiB, 24576 MiB,15.38 W,30.7,548.81,
0 %, 3 MiB, 24576 MiB,15.69 W,35.6,549.85,
0 %, 3 MiB, 24576 MiB,15.69 W,34.1,550.89,
0 %, 3 MiB, 24576 MiB,15.85 W,25.6,551.94,
0 %, 3 MiB, 24576 MiB,14.80 W,32.5,552.98,
0 %, 3 MiB, 24576 MiB,15.25 W,34.6,554.05,
0 %, 3 MiB, 24576 MiB,16.10 W,40.2,555.09,
0 %, 3 MiB, 24576 MiB,16.14 W,33.7,556.14,
0 %, 3 MiB, 24576 MiB,15.74 W,38.4,557.18,
0 %, 3 MiB, 24576 MiB,15.12 W,31.6,558.23,
0 %, 3 MiB, 24576 MiB,15.69 W,35.5,559.27,
0 %, 3 MiB, 24576 MiB,15.98 W,36.7,560.32,
0 %, 3 MiB, 24576 MiB,14.54 W,36.8,561.36,
0 %, 3 MiB, 24576 MiB,15.52 W,26.8,562.41,
0 %, 3 MiB, 24576 MiB,15.53 W,36.7,563.46,
0 %, 3 MiB, 24576 MiB,15.43 W,35.8,564.5,
0 %, 3 MiB, 24576 MiB,15.85 W,22.0,565.55,
0 %, 3 MiB, 24576 MiB,15.74 W,36.2,566.59,
0 %, 3 MiB, 24576 MiB,15.47 W,33.1,567.63,
0 %, 3 MiB, 24576 MiB,15.72 W,36.0,568.68,
0 %, 3 MiB, 24576 MiB,15.20 W,36.6,569.73,
0 %, 3 MiB, 24576 MiB,15.62 W,36.5,570.77,
0 %, 3 MiB, 24576 MiB,14.34 W,37.6,571.81,
0 %, 3 MiB, 24576 MiB,15.55 W,24.4,572.86,
0 %, 3 MiB, 24576 MiB,15.11 W,38.0,573.9,
0 %, 3 MiB, 24576 MiB,14.42 W,35.4,574.95,
0 %, 3 MiB, 24576 MiB,15.84 W,21.4,575.99,
0 %, 3 MiB, 24576 MiB,15.64 W,36.9,577.04,
0 %, 3 MiB, 24576 MiB,15.10 W,29.4,578.08,
0 %, 3 MiB, 24576 MiB,15.68 W,38.9,579.13,
0 %, 3 MiB, 24576 MiB,15.92 W,32.4,580.18,
0 %, 3 MiB, 24576 MiB,15.95 W,27.8,581.23,
0 %, 3 MiB, 24576 MiB,15.38 W,35.5,582.27,
0 %, 3 MiB, 24576 MiB,14.77 W,33.8,583.32,
0 %, 3 MiB, 24576 MiB,16.35 W,24.1,584.36,
0 %, 3 MiB, 24576 MiB,16.26 W,30.7,585.4,
0 %, 3 MiB, 24576 MiB,16.12 W,33.1,586.45,
0 %, 3 MiB, 24576 MiB,15.30 W,34.4,587.5,
0 %, 3 MiB, 24576 MiB,15.70 W,33.9,588.54,
0 %, 3 MiB, 24576 MiB,15.59 W,45.0,589.59,
0 %, 3 MiB, 24576 MiB,15.75 W,35.1,590.63,
0 %, 3 MiB, 24576 MiB,15.45 W,31.2,591.68,
0 %, 3 MiB, 24576 MiB,13.26 W,37.2,592.72,
0 %, 3 MiB, 24576 MiB,15.85 W,27.1,593.77,
0 %, 3 MiB, 24576 MiB,15.75 W,36.0,594.82,
0 %, 3 MiB, 24576 MiB,15.76 W,34.0,595.87,
0 %, 3 MiB, 24576 MiB,15.28 W,33.7,596.91,
0 %, 3 MiB, 24576 MiB,15.26 W,40.8,597.95,
0 %, 3 MiB, 24576 MiB,15.56 W,33.2,599.0,
0 %, 3 MiB, 24576 MiB,15.79 W,38.4,600.04,
0 %, 3 MiB, 24576 MiB,14.81 W,30.4,601.09,
0 %, 3 MiB, 24576 MiB,15.20 W,36.6,602.13,
0 %, 3 MiB, 24576 MiB,15.51 W,25.0,603.17,
0 %, 3 MiB, 24576 MiB,15.94 W,37.4,604.22,
0 %, 3 MiB, 24576 MiB,15.56 W,35.4,605.26,
0 %, 3 MiB, 24576 MiB,15.66 W,37.2,606.3,
0 %, 3 MiB, 24576 MiB,14.46 W,42.3,607.35,
0 %, 3 MiB, 24576 MiB,14.81 W,27.9,608.39,
0 %, 3 MiB, 24576 MiB,15.43 W,25.0,609.44,
0 %, 3 MiB, 24576 MiB,16.18 W,31.0,610.48,
0 %, 3 MiB, 24576 MiB,15.56 W,28.6,611.53,
0 %, 3 MiB, 24576 MiB,15.57 W,34.1,612.57,
0 %, 3 MiB, 24576 MiB,14.27 W,39.5,613.62,
0 %, 3 MiB, 24576 MiB,14.59 W,40.4,614.66,
0 %, 3 MiB, 24576 MiB,15.75 W,38.8,615.71,
