utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,10.40 W,12.2,311.31,
0 %, 3 MiB, 24576 MiB,10.67 W,11.7,312.34,
0 %, 3 MiB, 24576 MiB,10.67 W,11.7,313.37,
0 %, 3 MiB, 24576 MiB,10.52 W,12.1,314.4,
0 %, 3 MiB, 24576 MiB,10.48 W,11.4,315.44,
0 %, 3 MiB, 24576 MiB,10.43 W,11.5,316.47,
0 %, 3 MiB, 24576 MiB,10.40 W,12.3,317.51,
0 %, 3 MiB, 24576 MiB,11.51 W,11.8,318.55,
0 %, 3 MiB, 24576 MiB,11.66 W,11.9,319.57,
0 %, 3 MiB, 24576 MiB,11.08 W,11.9,320.61,
0 %, 3 MiB, 24576 MiB,10.86 W,12.1,321.65,
0 %, 3 MiB, 24576 MiB,10.53 W,11.5,322.68,
0 %, 3 MiB, 24576 MiB,11.28 W,12.5,323.71,
0 %, 3 MiB, 24576 MiB,10.55 W,13.3,324.75,
0 %, 3 MiB, 24576 MiB,10.77 W,11.8,325.78,
0 %, 3 MiB, 24576 MiB,11.19 W,11.6,326.82,
0 %, 3 MiB, 24576 MiB,11.01 W,12.2,327.85,
0 %, 3 MiB, 24576 MiB,10.23 W,12.1,328.89,
0 %, 3 MiB, 24576 MiB,10.63 W,11.7,329.92,
0 %, 3 MiB, 24576 MiB,10.92 W,11.9,330.96,
0 %, 3 MiB, 24576 MiB,10.65 W,12.3,331.99,
0 %, 3 MiB, 24576 MiB,10.97 W,11.7,333.03,
0 %, 3 MiB, 24576 MiB,11.28 W,12.1,334.06,
0 %, 3 MiB, 24576 MiB,10.58 W,11.8,335.09,
0 %, 3 MiB, 24576 MiB,10.86 W,11.7,336.13,
0 %, 3 MiB, 24576 MiB,10.39 W,12.0,337.16,
0 %, 3 MiB, 24576 MiB,10.71 W,11.8,338.19,
0 %, 3 MiB, 24576 MiB,11.59 W,12.5,339.22,
0 %, 3 MiB, 24576 MiB,10.65 W,12.0,340.26,
0 %, 3 MiB, 24576 MiB,10.64 W,11.5,341.29,
0 %, 3 MiB, 24576 MiB,11.10 W,11.6,342.32,
0 %, 3 MiB, 24576 MiB,10.88 W,11.7,343.35,
0 %, 3 MiB, 24576 MiB,11.18 W,11.6,344.39,
0 %, 3 MiB, 24576 MiB,11.47 W,11.7,345.43,
0 %, 3 MiB, 24576 MiB,11.22 W,11.6,346.46,
0 %, 3 MiB, 24576 MiB,10.67 W,12.4,347.5,
0 %, 3 MiB, 24576 MiB,10.81 W,11.8,348.53,
0 %, 3 MiB, 24576 MiB,10.68 W,11.6,349.57,
0 %, 3 MiB, 24576 MiB,12.48 W,11.9,350.6,
0 %, 3 MiB, 24576 MiB,12.30 W,11.9,351.63,
0 %, 3 MiB, 24576 MiB,11.58 W,12.1,352.67,
0 %, 3 MiB, 24576 MiB,11.00 W,11.7,353.7,
0 %, 3 MiB, 24576 MiB,10.79 W,12.5,354.74,
0 %, 3 MiB, 24576 MiB,11.00 W,11.8,355.77,
0 %, 3 MiB, 24576 MiB,10.29 W,12.4,356.79,
0 %, 3 MiB, 24576 MiB,10.77 W,12.0,357.83,
0 %, 3 MiB, 24576 MiB,10.89 W,12.1,358.86,
0 %, 3 MiB, 24576 MiB,10.66 W,11.6,359.89,
0 %, 3 MiB, 24576 MiB,11.12 W,11.6,360.93,
0 %, 3 MiB, 24576 MiB,10.87 W,11.7,361.97,
0 %, 3 MiB, 24576 MiB,10.53 W,13.2,363.0,
0 %, 3 MiB, 24576 MiB,11.09 W,12.5,364.04,
0 %, 3 MiB, 24576 MiB,11.09 W,11.7,365.07,
0 %, 3 MiB, 24576 MiB,11.43 W,13.2,366.1,
0 %, 3 MiB, 24576 MiB,10.55 W,12.3,367.14,
0 %, 3 MiB, 24576 MiB,11.18 W,12.1,368.17,
0 %, 3 MiB, 24576 MiB,10.39 W,12.4,369.21,
0 %, 3 MiB, 24576 MiB,11.08 W,12.0,370.25,
0 %, 3 MiB, 24576 MiB,11.41 W,11.8,371.28,
0 %, 3 MiB, 24576 MiB,11.43 W,11.6,372.31,
0 %, 3 MiB, 24576 MiB,11.07 W,12.1,373.35,
0 %, 3 MiB, 24576 MiB,10.44 W,11.4,374.38,
0 %, 3 MiB, 24576 MiB,10.76 W,11.6,375.42,
0 %, 3 MiB, 24576 MiB,11.09 W,12.2,376.45,
0 %, 3 MiB, 24576 MiB,10.76 W,12.0,377.49,
0 %, 3 MiB, 24576 MiB,11.31 W,11.8,378.52,
0 %, 3 MiB, 24576 MiB,10.78 W,11.8,379.56,
0 %, 3 MiB, 24576 MiB,10.92 W,11.7,380.59,
0 %, 3 MiB, 24576 MiB,10.74 W,11.8,381.63,
0 %, 3 MiB, 24576 MiB,10.42 W,12.0,382.66,
0 %, 3 MiB, 24576 MiB,12.18 W,11.8,383.7,
0 %, 3 MiB, 24576 MiB,12.62 W,12.7,384.73,
0 %, 3 MiB, 24576 MiB,12.52 W,11.7,385.77,
0 %, 3 MiB, 24576 MiB,11.35 W,11.9,386.8,
0 %, 3 MiB, 24576 MiB,11.80 W,12.0,387.84,
0 %, 3 MiB, 24576 MiB,11.60 W,11.9,388.87,
0 %, 3 MiB, 24576 MiB,11.41 W,11.9,389.89,
0 %, 3 MiB, 24576 MiB,11.64 W,11.7,390.93,
0 %, 3 MiB, 24576 MiB,11.11 W,11.7,391.96,
0 %, 3 MiB, 24576 MiB,11.40 W,12.3,393.0,
0 %, 3 MiB, 24576 MiB,10.81 W,11.8,394.03,
0 %, 3 MiB, 24576 MiB,10.69 W,12.1,395.07,
0 %, 3 MiB, 24576 MiB,10.35 W,11.8,396.1,
0 %, 3 MiB, 24576 MiB,10.93 W,11.8,397.13,
0 %, 3 MiB, 24576 MiB,11.12 W,11.8,398.17,
0 %, 3 MiB, 24576 MiB,11.44 W,13.4,399.21,
0 %, 3 MiB, 24576 MiB,10.97 W,16.5,400.24,
0 %, 3 MiB, 24576 MiB,10.57 W,12.2,401.28,
0 %, 3 MiB, 24576 MiB,10.70 W,12.0,402.31,
0 %, 3 MiB, 24576 MiB,11.08 W,11.7,403.35,
0 %, 3 MiB, 24576 MiB,10.96 W,12.3,404.38,
0 %, 3 MiB, 24576 MiB,10.58 W,11.9,405.41,
0 %, 3 MiB, 24576 MiB,10.41 W,11.7,406.45,
0 %, 3 MiB, 24576 MiB,10.44 W,11.8,407.48,
0 %, 3 MiB, 24576 MiB,10.86 W,12.3,408.51,
0 %, 3 MiB, 24576 MiB,11.04 W,11.8,409.54,
0 %, 3 MiB, 24576 MiB,10.95 W,11.5,410.58,
0 %, 3 MiB, 24576 MiB,11.58 W,11.6,411.61,
0 %, 3 MiB, 24576 MiB,10.39 W,12.5,412.65,
0 %, 3 MiB, 24576 MiB,10.26 W,11.8,413.68,
0 %, 3 MiB, 24576 MiB,10.44 W,12.9,414.71,
0 %, 3 MiB, 24576 MiB,11.58 W,11.9,415.75,
0 %, 3 MiB, 24576 MiB,11.36 W,13.2,416.78,
0 %, 3 MiB, 24576 MiB,11.26 W,12.2,417.82,
0 %, 3 MiB, 24576 MiB,10.71 W,11.6,418.85,
