utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
3 %, 23633 MiB, 24576 MiB,60.41 W,11.1,262.01,
3 %, 23633 MiB, 24576 MiB,60.83 W,11.0,263.08,
3 %, 23633 MiB, 24576 MiB,60.70 W,10.7,264.16,
3 %, 23633 MiB, 24576 MiB,60.63 W,10.8,265.23,
3 %, 23633 MiB, 24576 MiB,60.78 W,10.7,266.3,
3 %, 23633 MiB, 24576 MiB,60.74 W,11.0,267.38,
3 %, 23633 MiB, 24576 MiB,60.48 W,10.8,268.45,
3 %, 23633 MiB, 24576 MiB,60.84 W,11.6,269.52,
3 %, 23633 MiB, 24576 MiB,60.80 W,10.8,270.59,
3 %, 23633 MiB, 24576 MiB,60.74 W,10.9,271.67,
3 %, 23633 MiB, 24576 MiB,60.38 W,10.6,272.74,
3 %, 23633 MiB, 24576 MiB,60.85 W,10.9,273.81,
3 %, 23633 MiB, 24576 MiB,60.67 W,11.4,274.88,
3 %, 23633 MiB, 24576 MiB,60.81 W,10.8,275.95,
3 %, 23633 MiB, 24576 MiB,61.06 W,11.1,277.03,
3 %, 23633 MiB, 24576 MiB,61.03 W,10.9,278.1,
3 %, 23633 MiB, 24576 MiB,60.55 W,10.6,279.17,
3 %, 23633 MiB, 24576 MiB,60.82 W,10.9,280.24,
3 %, 23633 MiB, 24576 MiB,60.91 W,11.0,281.32,
3 %, 23633 MiB, 24576 MiB,60.92 W,10.7,282.39,
3 %, 23633 MiB, 24576 MiB,61.19 W,10.9,283.46,
3 %, 23633 MiB, 24576 MiB,60.95 W,11.9,284.54,
3 %, 23633 MiB, 24576 MiB,61.13 W,10.7,285.61,
3 %, 23633 MiB, 24576 MiB,60.63 W,10.9,286.68,
3 %, 23633 MiB, 24576 MiB,61.26 W,10.9,287.75,
3 %, 23633 MiB, 24576 MiB,60.89 W,11.1,288.83,
3 %, 23633 MiB, 24576 MiB,60.75 W,11.5,289.9,
3 %, 23633 MiB, 24576 MiB,60.96 W,10.9,290.98,
3 %, 23633 MiB, 24576 MiB,60.81 W,10.9,292.05,
3 %, 23633 MiB, 24576 MiB,60.18 W,10.8,293.12,
3 %, 23633 MiB, 24576 MiB,60.53 W,10.9,294.2,
3 %, 23633 MiB, 24576 MiB,60.84 W,10.8,295.27,
3 %, 23633 MiB, 24576 MiB,60.34 W,10.9,296.34,
3 %, 23633 MiB, 24576 MiB,60.61 W,10.8,297.41,
3 %, 23633 MiB, 24576 MiB,60.39 W,10.9,298.48,
3 %, 23633 MiB, 24576 MiB,60.70 W,11.4,299.55,
3 %, 23633 MiB, 24576 MiB,60.96 W,11.1,300.63,
3 %, 23633 MiB, 24576 MiB,60.71 W,12.1,301.7,
3 %, 23633 MiB, 24576 MiB,60.65 W,13.2,302.77,
3 %, 23633 MiB, 24576 MiB,60.73 W,13.3,303.84,
3 %, 23633 MiB, 24576 MiB,60.76 W,13.9,304.91,
3 %, 23633 MiB, 24576 MiB,60.71 W,12.8,305.99,
3 %, 23633 MiB, 24576 MiB,60.55 W,13.7,307.06,
3 %, 23633 MiB, 24576 MiB,60.88 W,13.1,308.13,
3 %, 23633 MiB, 24576 MiB,60.44 W,12.9,309.2,
3 %, 23633 MiB, 24576 MiB,60.92 W,13.0,310.28,
3 %, 23633 MiB, 24576 MiB,60.92 W,13.0,311.35,
3 %, 23633 MiB, 24576 MiB,60.97 W,13.2,312.44,
3 %, 23633 MiB, 24576 MiB,60.73 W,13.0,313.51,
3 %, 23633 MiB, 24576 MiB,60.83 W,13.4,314.58,
3 %, 23633 MiB, 24576 MiB,60.97 W,11.7,315.65,
3 %, 23633 MiB, 24576 MiB,60.67 W,10.8,316.72,
3 %, 23633 MiB, 24576 MiB,60.66 W,11.0,317.79,
3 %, 23633 MiB, 24576 MiB,60.82 W,11.0,318.86,
3 %, 23633 MiB, 24576 MiB,60.44 W,11.7,319.95,
3 %, 23633 MiB, 24576 MiB,60.34 W,11.1,321.02,
3 %, 23633 MiB, 24576 MiB,60.84 W,10.8,322.1,
3 %, 23633 MiB, 24576 MiB,61.13 W,10.9,323.17,
3 %, 23633 MiB, 24576 MiB,60.41 W,10.8,324.24,
3 %, 23633 MiB, 24576 MiB,60.51 W,10.8,325.32,
3 %, 23633 MiB, 24576 MiB,60.70 W,10.9,326.39,
3 %, 23633 MiB, 24576 MiB,60.41 W,10.8,327.47,
3 %, 23633 MiB, 24576 MiB,60.38 W,10.9,328.54,
3 %, 23633 MiB, 24576 MiB,60.97 W,11.5,329.62,
3 %, 23633 MiB, 24576 MiB,60.66 W,11.3,330.7,
3 %, 23633 MiB, 24576 MiB,60.79 W,11.0,331.77,
3 %, 23633 MiB, 24576 MiB,60.29 W,10.9,332.85,
3 %, 23633 MiB, 24576 MiB,60.79 W,10.7,333.92,
3 %, 23633 MiB, 24576 MiB,60.22 W,13.0,334.99,
3 %, 23633 MiB, 24576 MiB,60.61 W,10.8,336.06,
3 %, 23633 MiB, 24576 MiB,61.03 W,10.9,337.14,
3 %, 23633 MiB, 24576 MiB,60.77 W,10.8,338.21,
3 %, 23633 MiB, 24576 MiB,60.92 W,10.9,339.3,
3 %, 23633 MiB, 24576 MiB,60.99 W,10.8,340.37,
3 %, 23633 MiB, 24576 MiB,61.25 W,11.0,341.44,
3 %, 23633 MiB, 24576 MiB,60.73 W,10.7,342.52,
3 %, 23633 MiB, 24576 MiB,60.45 W,10.7,343.59,
3 %, 23633 MiB, 24576 MiB,60.99 W,11.0,344.66,
3 %, 23633 MiB, 24576 MiB,60.77 W,11.2,345.73,
3 %, 23633 MiB, 24576 MiB,60.77 W,11.0,346.8,
3 %, 23633 MiB, 24576 MiB,61.15 W,10.8,347.89,
3 %, 23633 MiB, 24576 MiB,61.14 W,10.8,348.96,
3 %, 23633 MiB, 24576 MiB,60.90 W,12.0,350.04,
3 %, 23633 MiB, 24576 MiB,60.79 W,10.9,351.11,
3 %, 23633 MiB, 24576 MiB,61.36 W,10.9,352.18,
3 %, 23633 MiB, 24576 MiB,60.97 W,10.9,353.25,
3 %, 23633 MiB, 24576 MiB,60.61 W,10.8,354.32,
3 %, 23633 MiB, 24576 MiB,60.94 W,11.0,355.4,
3 %, 23633 MiB, 24576 MiB,61.01 W,10.8,356.47,
3 %, 23633 MiB, 24576 MiB,60.81 W,10.9,357.54,
3 %, 23633 MiB, 24576 MiB,61.12 W,10.7,358.61,
3 %, 23633 MiB, 24576 MiB,60.78 W,11.0,359.68,
3 %, 23633 MiB, 24576 MiB,60.81 W,11.3,360.76,
3 %, 23633 MiB, 24576 MiB,60.99 W,10.8,361.83,
3 %, 23633 MiB, 24576 MiB,60.95 W,12.1,362.9,
3 %, 23633 MiB, 24576 MiB,60.58 W,13.1,363.99,
3 %, 23633 MiB, 24576 MiB,60.80 W,13.6,365.08,
3 %, 23633 MiB, 24576 MiB,61.07 W,13.6,366.15,
3 %, 23633 MiB, 24576 MiB,60.98 W,13.0,367.23,
3 %, 23633 MiB, 24576 MiB,61.08 W,13.0,368.3,
3 %, 23633 MiB, 24576 MiB,60.69 W,12.8,369.38,
3 %, 23633 MiB, 24576 MiB,61.01 W,13.2,370.45,
3 %, 23633 MiB, 24576 MiB,60.67 W,13.1,371.53,
3 %, 23633 MiB, 24576 MiB,60.23 W,13.0,372.6,
3 %, 23633 MiB, 24576 MiB,60.60 W,13.2,373.69,
3 %, 23633 MiB, 24576 MiB,61.04 W,13.0,374.76,
3 %, 23633 MiB, 24576 MiB,60.68 W,14.7,375.84,
3 %, 23633 MiB, 24576 MiB,61.08 W,11.0,376.91,
3 %, 23633 MiB, 24576 MiB,61.14 W,10.6,377.98,
3 %, 23633 MiB, 24576 MiB,60.86 W,11.0,379.05,
3 %, 23633 MiB, 24576 MiB,61.27 W,11.9,380.12,
3 %, 23633 MiB, 24576 MiB,61.18 W,11.0,381.19,
3 %, 23633 MiB, 24576 MiB,60.79 W,10.9,382.26,
