utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.38 W,7.6,264.37,
0 , 3 MiB, 24576 MiB,10.39 W,7.8,265.4,
0 , 3 MiB, 24576 MiB,10.68 W,7.2,266.44,
0 , 3 MiB, 24576 MiB,10.95 W,7.3,267.48,
0 , 3 MiB, 24576 MiB,11.05 W,7.4,268.52,
0 , 3 MiB, 24576 MiB,10.37 W,7.3,269.56,
0 , 3 MiB, 24576 MiB,10.08 W,7.6,270.6,
0 , 3 MiB, 24576 MiB,10.18 W,7.5,271.63,
0 , 3 MiB, 24576 MiB,10.16 W,7.8,272.68,
0 , 3 MiB, 24576 MiB,11.08 W,8.1,273.72,
0 , 3 MiB, 24576 MiB,10.53 W,8.4,274.76,
0 , 3 MiB, 24576 MiB,10.17 W,8.2,275.81,
0 , 3 MiB, 24576 MiB,10.28 W,8.3,276.85,
0 , 3 MiB, 24576 MiB,10.26 W,7.8,277.89,
0 , 3 MiB, 24576 MiB,10.81 W,7.5,278.94,
0 , 3 MiB, 24576 MiB,10.06 W,7.4,279.98,
0 , 3 MiB, 24576 MiB,10.15 W,7.8,281.02,
0 , 3 MiB, 24576 MiB,10.62 W,7.2,282.07,
0 , 3 MiB, 24576 MiB,10.89 W,7.6,283.11,
0 , 3 MiB, 24576 MiB,10.77 W,7.5,284.15,
0 , 3 MiB, 24576 MiB,10.11 W,7.9,285.19,
0 , 3 MiB, 24576 MiB,10.53 W,7.3,286.23,
0 , 3 MiB, 24576 MiB,10.35 W,7.3,287.27,
0 , 3 MiB, 24576 MiB,10.64 W,9.2,288.31,
0 , 3 MiB, 24576 MiB,10.66 W,8.3,289.35,
0 , 3 MiB, 24576 MiB,9.95 W,8.3,290.39,
0 , 3 MiB, 24576 MiB,10.06 W,6.1,291.43,
0 , 3 MiB, 24576 MiB,10.40 W,6.3,292.47,
0 , 3 MiB, 24576 MiB,10.64 W,6.2,293.51,
0 , 3 MiB, 24576 MiB,10.23 W,6.2,294.55,
0 , 3 MiB, 24576 MiB,10.27 W,6.5,295.59,
0 , 3 MiB, 24576 MiB,10.23 W,6.1,296.63,
0 , 3 MiB, 24576 MiB,10.49 W,6.6,297.67,
0 , 3 MiB, 24576 MiB,10.08 W,6.4,298.71,
0 , 3 MiB, 24576 MiB,9.97 W,6.6,299.75,
0 , 3 MiB, 24576 MiB,10.43 W,7.0,300.79,
0 , 3 MiB, 24576 MiB,10.23 W,6.5,301.83,
0 , 3 MiB, 24576 MiB,10.64 W,6.9,302.87,
0 , 3 MiB, 24576 MiB,10.44 W,6.5,303.9,
0 , 3 MiB, 24576 MiB,10.81 W,6.9,304.94,
0 , 3 MiB, 24576 MiB,10.68 W,6.3,305.98,
0 , 3 MiB, 24576 MiB,10.72 W,6.6,307.02,
0 , 3 MiB, 24576 MiB,10.15 W,6.1,308.06,
0 , 3 MiB, 24576 MiB,10.38 W,6.6,309.1,
0 , 3 MiB, 24576 MiB,10.65 W,6.5,310.14,
0 , 3 MiB, 24576 MiB,10.43 W,6.7,311.18,
0 , 3 MiB, 24576 MiB,10.39 W,6.4,312.22,
0 , 3 MiB, 24576 MiB,10.69 W,6.4,313.26,
0 , 3 MiB, 24576 MiB,10.65 W,6.1,314.29,
0 , 3 MiB, 24576 MiB,10.64 W,6.3,315.33,
0 , 3 MiB, 24576 MiB,10.67 W,6.4,316.37,
0 , 3 MiB, 24576 MiB,10.19 W,6.1,317.41,
0 , 3 MiB, 24576 MiB,10.06 W,6.6,318.45,
0 , 3 MiB, 24576 MiB,9.68 W,6.3,319.49,
0 , 3 MiB, 24576 MiB,9.61 W,6.0,320.53,
0 , 3 MiB, 24576 MiB,9.53 W,6.1,321.57,
0 , 3 MiB, 24576 MiB,9.87 W,6.2,322.61,
0 , 3 MiB, 24576 MiB,10.14 W,6.1,323.65,
0 , 3 MiB, 24576 MiB,10.02 W,5.9,324.69,
0 , 3 MiB, 24576 MiB,9.70 W,6.2,325.72,
0 , 3 MiB, 24576 MiB,10.04 W,6.5,326.76,
0 , 3 MiB, 24576 MiB,10.45 W,6.1,327.8,
0 , 3 MiB, 24576 MiB,10.56 W,6.2,328.84,
0 , 3 MiB, 24576 MiB,10.32 W,6.0,329.88,
0 , 3 MiB, 24576 MiB,10.26 W,6.4,330.92,
0 , 3 MiB, 24576 MiB,10.13 W,6.1,331.96,
0 , 3 MiB, 24576 MiB,9.90 W,6.9,333.0,
0 , 3 MiB, 24576 MiB,10.35 W,6.4,334.03,
0 , 3 MiB, 24576 MiB,10.41 W,6.2,335.07,
0 , 3 MiB, 24576 MiB,9.75 W,6.1,336.11,
0 , 3 MiB, 24576 MiB,9.85 W,5.9,337.15,
0 , 3 MiB, 24576 MiB,9.81 W,5.8,338.19,
0 , 3 MiB, 24576 MiB,10.02 W,6.1,339.23,
0 , 3 MiB, 24576 MiB,10.10 W,6.0,340.27,
0 , 3 MiB, 24576 MiB,10.82 W,6.2,341.31,
0 , 3 MiB, 24576 MiB,9.88 W,6.1,342.35,
0 , 3 MiB, 24576 MiB,9.79 W,6.1,343.38,
0 , 3 MiB, 24576 MiB,11.01 W,6.0,344.42,
0 , 3 MiB, 24576 MiB,10.45 W,6.1,345.46,
0 , 3 MiB, 24576 MiB,10.71 W,6.4,346.5,
0 , 3 MiB, 24576 MiB,10.16 W,6.0,347.54,
0 , 3 MiB, 24576 MiB,9.84 W,6.8,348.58,
0 , 3 MiB, 24576 MiB,10.44 W,6.0,349.62,
0 , 3 MiB, 24576 MiB,10.14 W,6.0,350.65,
0 , 3 MiB, 24576 MiB,10.21 W,6.0,351.69,
0 , 3 MiB, 24576 MiB,10.47 W,6.0,352.73,
0 , 3 MiB, 24576 MiB,10.34 W,5.9,353.77,
0 , 3 MiB, 24576 MiB,10.05 W,6.1,354.81,
0 , 3 MiB, 24576 MiB,10.41 W,6.1,355.85,
0 , 3 MiB, 24576 MiB,10.60 W,6.3,356.89,
0 , 3 MiB, 24576 MiB,10.50 W,6.4,357.93,
0 , 3 MiB, 24576 MiB,10.51 W,6.2,358.97,
0 , 3 MiB, 24576 MiB,10.10 W,6.0,360.01,
0 , 3 MiB, 24576 MiB,10.33 W,6.1,361.05,
0 , 3 MiB, 24576 MiB,10.60 W,6.7,362.08,
0 , 3 MiB, 24576 MiB,10.71 W,6.7,363.12,
0 , 3 MiB, 24576 MiB,10.31 W,6.0,364.16,
0 , 3 MiB, 24576 MiB,9.99 W,7.0,365.2,
0 , 3 MiB, 24576 MiB,10.27 W,6.2,366.24,
0 , 3 MiB, 24576 MiB,10.57 W,6.4,367.28,
0 , 3 MiB, 24576 MiB,10.35 W,7.1,368.32,
0 , 3 MiB, 24576 MiB,10.37 W,6.1,369.36,
0 , 3 MiB, 24576 MiB,10.70 W,6.0,370.4,
0 , 3 MiB, 24576 MiB,10.44 W,6.7,371.44,
0 , 3 MiB, 24576 MiB,10.24 W,6.1,372.47,
0 , 3 MiB, 24576 MiB,10.71 W,6.0,373.51,
0 , 3 MiB, 24576 MiB,10.25 W,6.3,374.55,
0 , 3 MiB, 24576 MiB,9.91 W,5.9,375.59,
0 , 3 MiB, 24576 MiB,9.77 W,6.7,376.63,
0 , 3 MiB, 24576 MiB,9.62 W,6.5,377.67,
0 , 3 MiB, 24576 MiB,9.54 W,6.4,378.71,
0 , 3 MiB, 24576 MiB,9.54 W,6.1,379.74,
0 , 3 MiB, 24576 MiB,9.93 W,6.5,380.78,
0 , 3 MiB, 24576 MiB,9.96 W,6.1,381.93,
0 , 3 MiB, 24576 MiB,10.10 W,6.2,382.96,
0 , 3 MiB, 24576 MiB,9.85 W,6.0,384.0,
0 , 3 MiB, 24576 MiB,9.70 W,5.9,385.04,
0 , 3 MiB, 24576 MiB,9.96 W,6.1,386.08,
0 , 3 MiB, 24576 MiB,9.58 W,6.6,387.12,
0 , 3 MiB, 24576 MiB,10.19 W,6.2,388.16,
0 , 3 MiB, 24576 MiB,10.08 W,6.1,389.2,
0 , 3 MiB, 24576 MiB,9.84 W,6.3,390.24,
0 , 3 MiB, 24576 MiB,10.13 W,6.2,391.27,
0 , 3 MiB, 24576 MiB,9.56 W,6.5,392.31,
0 , 3 MiB, 24576 MiB,10.89 W,7.1,393.35,
0 , 3 MiB, 24576 MiB,10.43 W,6.2,394.39,
0 , 3 MiB, 24576 MiB,10.51 W,6.2,395.43,
0 , 3 MiB, 24576 MiB,10.15 W,6.1,396.47,
0 , 3 MiB, 24576 MiB,10.58 W,6.3,397.51,
0 , 3 MiB, 24576 MiB,10.79 W,6.4,398.55,
0 , 3 MiB, 24576 MiB,10.32 W,6.2,399.58,
0 , 3 MiB, 24576 MiB,10.94 W,6.3,400.62,
0 , 3 MiB, 24576 MiB,10.06 W,6.6,401.66,
0 , 3 MiB, 24576 MiB,9.71 W,6.1,402.7,
0 , 3 MiB, 24576 MiB,9.92 W,6.4,403.74,
0 , 3 MiB, 24576 MiB,9.91 W,6.4,404.78,
0 , 3 MiB, 24576 MiB,9.71 W,6.1,405.82,
0 , 3 MiB, 24576 MiB,9.84 W,6.6,406.86,
0 , 3 MiB, 24576 MiB,10.01 W,7.5,407.9,
0 , 3 MiB, 24576 MiB,9.85 W,6.5,408.94,
0 , 3 MiB, 24576 MiB,10.40 W,6.2,409.98,
0 , 3 MiB, 24576 MiB,10.51 W,6.2,411.01,
0 , 3 MiB, 24576 MiB,10.50 W,6.4,412.05,
0 , 3 MiB, 24576 MiB,9.75 W,6.2,413.09,
0 , 3 MiB, 24576 MiB,10.56 W,6.5,414.13,
0 , 3 MiB, 24576 MiB,9.89 W,6.3,415.17,
0 , 3 MiB, 24576 MiB,10.72 W,6.4,416.2,
0 , 3 MiB, 24576 MiB,10.50 W,6.4,417.24,
0 , 3 MiB, 24576 MiB,10.26 W,6.4,418.28,
0 , 3 MiB, 24576 MiB,10.16 W,6.4,419.32,
0 , 3 MiB, 24576 MiB,10.17 W,6.4,420.36,
0 , 3 MiB, 24576 MiB,10.69 W,6.5,421.4,
0 , 3 MiB, 24576 MiB,10.78 W,6.7,422.44,
0 , 3 MiB, 24576 MiB,10.38 W,7.2,423.48,
0 , 3 MiB, 24576 MiB,10.39 W,7.2,424.51,
0 , 3 MiB, 24576 MiB,10.71 W,6.1,425.55,
0 , 3 MiB, 24576 MiB,10.69 W,6.2,426.59,
0 , 3 MiB, 24576 MiB,10.73 W,6.4,427.63,
0 , 3 MiB, 24576 MiB,10.62 W,6.0,428.67,
0 , 3 MiB, 24576 MiB,9.94 W,6.4,429.71,
0 , 3 MiB, 24576 MiB,10.02 W,6.2,430.75,
0 , 3 MiB, 24576 MiB,10.03 W,6.4,431.79,
0 , 3 MiB, 24576 MiB,9.89 W,6.5,432.82,
0 , 3 MiB, 24576 MiB,10.35 W,6.1,433.86,
0 , 3 MiB, 24576 MiB,9.90 W,6.5,434.9,
0 , 3 MiB, 24576 MiB,10.16 W,6.1,435.94,
