utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,15.02 W,4.4,361.1,
0 %, 3 MiB, 24576 MiB,13.83 W,4.3,362.14,
0 %, 3 MiB, 24576 MiB,14.98 W,4.3,363.19,
0 %, 3 MiB, 24576 MiB,14.93 W,5.2,364.24,
0 %, 3 MiB, 24576 MiB,15.12 W,4.3,365.28,
0 %, 3 MiB, 24576 MiB,15.15 W,4.4,366.32,
0 %, 3 MiB, 24576 MiB,14.90 W,4.3,367.37,
0 %, 3 MiB, 24576 MiB,14.95 W,4.2,368.41,
0 %, 3 MiB, 24576 MiB,15.17 W,4.4,369.46,
0 %, 3 MiB, 24576 MiB,14.27 W,4.4,370.5,
0 %, 3 MiB, 24576 MiB,14.92 W,4.6,371.55,
0 %, 3 MiB, 24576 MiB,14.81 W,4.4,372.59,
0 %, 3 MiB, 24576 MiB,14.76 W,4.3,373.64,
0 %, 3 MiB, 24576 MiB,15.09 W,4.7,374.68,
0 %, 3 MiB, 24576 MiB,15.37 W,4.4,375.73,
0 %, 3 MiB, 24576 MiB,15.28 W,4.2,376.78,
0 %, 3 MiB, 24576 MiB,15.21 W,4.4,377.82,
0 %, 3 MiB, 24576 MiB,13.60 W,5.1,378.86,
0 %, 3 MiB, 24576 MiB,14.81 W,4.3,379.91,
0 %, 3 MiB, 24576 MiB,14.80 W,4.9,380.95,
0 %, 3 MiB, 24576 MiB,14.60 W,4.3,382.0,
0 %, 3 MiB, 24576 MiB,14.75 W,4.2,383.04,
0 %, 3 MiB, 24576 MiB,15.21 W,4.5,384.09,
0 %, 3 MiB, 24576 MiB,15.21 W,4.2,385.13,
0 %, 3 MiB, 24576 MiB,15.33 W,4.7,386.18,
0 %, 3 MiB, 24576 MiB,14.87 W,4.4,387.22,
0 %, 3 MiB, 24576 MiB,15.00 W,4.2,388.27,
0 %, 3 MiB, 24576 MiB,14.81 W,4.7,389.31,
0 %, 3 MiB, 24576 MiB,14.11 W,4.3,390.36,
0 %, 3 MiB, 24576 MiB,14.94 W,4.8,391.4,
0 %, 3 MiB, 24576 MiB,14.96 W,4.3,392.44,
0 %, 3 MiB, 24576 MiB,14.86 W,4.2,393.49,
0 %, 3 MiB, 24576 MiB,15.23 W,5.2,394.53,
0 %, 3 MiB, 24576 MiB,14.60 W,4.4,395.58,
0 %, 3 MiB, 24576 MiB,15.03 W,4.2,396.62,
0 %, 3 MiB, 24576 MiB,15.07 W,4.4,397.67,
0 %, 3 MiB, 24576 MiB,13.72 W,4.3,398.71,
0 %, 3 MiB, 24576 MiB,15.18 W,4.3,399.76,
0 %, 3 MiB, 24576 MiB,15.27 W,4.4,400.8,
0 %, 3 MiB, 24576 MiB,15.43 W,4.6,401.85,
0 %, 3 MiB, 24576 MiB,15.35 W,4.3,402.89,
0 %, 3 MiB, 24576 MiB,15.21 W,4.4,403.94,
0 %, 3 MiB, 24576 MiB,15.18 W,4.5,404.98,
0 %, 3 MiB, 24576 MiB,15.15 W,4.4,406.03,
0 %, 3 MiB, 24576 MiB,13.24 W,4.3,407.07,
0 %, 3 MiB, 24576 MiB,15.01 W,4.2,408.12,
0 %, 3 MiB, 24576 MiB,15.11 W,5.4,409.16,
0 %, 3 MiB, 24576 MiB,15.18 W,4.3,410.2,
0 %, 3 MiB, 24576 MiB,15.03 W,4.4,411.25,
0 %, 3 MiB, 24576 MiB,15.20 W,4.4,412.29,
0 %, 3 MiB, 24576 MiB,14.90 W,4.2,413.34,
0 %, 3 MiB, 24576 MiB,15.25 W,4.4,414.38,
0 %, 3 MiB, 24576 MiB,13.77 W,4.5,415.43,
0 %, 3 MiB, 24576 MiB,14.93 W,4.6,416.47,
0 %, 3 MiB, 24576 MiB,14.94 W,4.4,417.52,
0 %, 3 MiB, 24576 MiB,13.84 W,4.4,418.58,
0 %, 3 MiB, 24576 MiB,14.88 W,4.6,419.63,
0 %, 3 MiB, 24576 MiB,14.95 W,4.3,420.67,
0 %, 3 MiB, 24576 MiB,14.80 W,4.2,421.72,
0 %, 3 MiB, 24576 MiB,15.35 W,4.4,422.77,
