utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 %, 3 MiB, 24576 MiB,11.52 W,11.8,345.17,
0 %, 3 MiB, 24576 MiB,11.56 W,11.7,346.21,
0 %, 3 MiB, 24576 MiB,11.58 W,11.6,347.25,
0 %, 3 MiB, 24576 MiB,12.07 W,11.7,348.28,
0 %, 3 MiB, 24576 MiB,11.96 W,11.5,349.32,
0 %, 3 MiB, 24576 MiB,12.77 W,11.6,350.35,
0 %, 3 MiB, 24576 MiB,11.09 W,11.4,351.39,
0 %, 3 MiB, 24576 MiB,11.69 W,11.6,352.43,
0 %, 3 MiB, 24576 MiB,11.52 W,11.7,353.47,
0 %, 3 MiB, 24576 MiB,11.63 W,11.4,354.51,
0 %, 3 MiB, 24576 MiB,11.99 W,12.5,355.55,
0 %, 3 MiB, 24576 MiB,11.63 W,12.1,356.58,
0 %, 3 MiB, 24576 MiB,11.38 W,11.4,357.62,
0 %, 3 MiB, 24576 MiB,11.73 W,11.3,358.66,
0 %, 3 MiB, 24576 MiB,12.09 W,11.9,359.69,
0 %, 3 MiB, 24576 MiB,11.75 W,11.3,360.73,
0 %, 3 MiB, 24576 MiB,11.50 W,11.7,361.76,
0 %, 3 MiB, 24576 MiB,11.20 W,11.5,362.8,
0 %, 3 MiB, 24576 MiB,11.60 W,11.4,363.84,
0 %, 3 MiB, 24576 MiB,11.61 W,11.6,364.87,
0 %, 3 MiB, 24576 MiB,11.94 W,11.5,365.91,
0 %, 3 MiB, 24576 MiB,12.09 W,11.6,366.95,
0 %, 3 MiB, 24576 MiB,12.27 W,11.5,367.99,
0 %, 3 MiB, 24576 MiB,12.44 W,11.9,369.02,
0 %, 3 MiB, 24576 MiB,12.03 W,12.2,370.06,
0 %, 3 MiB, 24576 MiB,12.37 W,11.3,371.09,
0 %, 3 MiB, 24576 MiB,12.01 W,11.4,372.13,
0 %, 3 MiB, 24576 MiB,12.00 W,11.3,373.17,
0 %, 3 MiB, 24576 MiB,11.59 W,11.8,374.2,
0 %, 3 MiB, 24576 MiB,11.44 W,11.9,375.24,
0 %, 3 MiB, 24576 MiB,11.52 W,11.4,376.27,
0 %, 3 MiB, 24576 MiB,11.20 W,11.6,377.31,
0 %, 3 MiB, 24576 MiB,11.91 W,11.5,378.34,
0 %, 3 MiB, 24576 MiB,11.86 W,11.7,379.38,
0 %, 3 MiB, 24576 MiB,11.65 W,11.4,380.41,
0 %, 3 MiB, 24576 MiB,11.45 W,11.4,381.45,
0 %, 3 MiB, 24576 MiB,10.97 W,11.5,382.49,
0 %, 3 MiB, 24576 MiB,11.34 W,11.7,383.53,
0 %, 3 MiB, 24576 MiB,11.51 W,11.8,384.56,
0 %, 3 MiB, 24576 MiB,11.25 W,12.5,385.6,
0 %, 3 MiB, 24576 MiB,11.20 W,11.6,386.65,
0 %, 3 MiB, 24576 MiB,10.93 W,11.3,387.68,
0 %, 3 MiB, 24576 MiB,11.03 W,11.9,388.72,
0 %, 3 MiB, 24576 MiB,11.29 W,11.7,389.76,
0 %, 3 MiB, 24576 MiB,11.30 W,11.6,390.8,
0 %, 3 MiB, 24576 MiB,11.22 W,11.7,391.83,
0 %, 3 MiB, 24576 MiB,11.29 W,11.5,392.87,
0 %, 3 MiB, 24576 MiB,11.02 W,11.6,393.91,
0 %, 3 MiB, 24576 MiB,11.07 W,11.7,394.94,
0 %, 3 MiB, 24576 MiB,11.55 W,11.7,395.98,
0 %, 3 MiB, 24576 MiB,11.92 W,11.8,397.02,
0 %, 3 MiB, 24576 MiB,11.16 W,11.4,398.06,
0 %, 3 MiB, 24576 MiB,11.99 W,11.7,399.09,
0 %, 3 MiB, 24576 MiB,11.24 W,13.0,400.13,
0 %, 3 MiB, 24576 MiB,11.65 W,13.6,401.16,
0 %, 3 MiB, 24576 MiB,11.64 W,13.8,402.2,
0 %, 3 MiB, 24576 MiB,10.64 W,13.3,403.23,
0 %, 3 MiB, 24576 MiB,10.44 W,11.3,404.26,
0 %, 3 MiB, 24576 MiB,11.47 W,12.0,405.3,
0 %, 3 MiB, 24576 MiB,11.35 W,11.5,406.34,
0 %, 3 MiB, 24576 MiB,10.88 W,11.4,407.38,
0 %, 3 MiB, 24576 MiB,11.42 W,11.5,408.42,
