utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.62 W,13.5,341.85,
0 , 3 MiB, 24576 MiB,10.31 W,13.8,342.88,
0 , 3 MiB, 24576 MiB,10.39 W,14.5,343.92,
0 , 3 MiB, 24576 MiB,10.05 W,13.5,344.95,
0 , 3 MiB, 24576 MiB,10.14 W,14.3,345.99,
0 , 3 MiB, 24576 MiB,10.18 W,14.9,347.02,
0 , 3 MiB, 24576 MiB,10.43 W,14.7,348.06,
0 , 3 MiB, 24576 MiB,10.75 W,13.4,349.09,
0 , 3 MiB, 24576 MiB,10.45 W,14.3,350.13,
0 , 3 MiB, 24576 MiB,10.20 W,15.4,351.16,
0 , 3 MiB, 24576 MiB,10.48 W,14.9,352.2,
0 , 3 MiB, 24576 MiB,10.37 W,14.7,353.23,
0 , 3 MiB, 24576 MiB,10.70 W,11.2,354.27,
0 , 3 MiB, 24576 MiB,10.88 W,14.2,355.3,
0 , 3 MiB, 24576 MiB,10.64 W,15.0,356.34,
0 , 3 MiB, 24576 MiB,10.65 W,12.6,357.37,
0 , 3 MiB, 24576 MiB,10.50 W,16.0,358.41,
0 , 3 MiB, 24576 MiB,10.82 W,13.8,359.45,
0 , 3 MiB, 24576 MiB,10.03 W,14.1,360.48,
0 , 3 MiB, 24576 MiB,10.02 W,14.0,361.52,
0 , 3 MiB, 24576 MiB,10.37 W,14.1,362.55,
0 , 3 MiB, 24576 MiB,10.68 W,14.7,363.59,
0 , 3 MiB, 24576 MiB,10.43 W,15.0,364.62,
0 , 3 MiB, 24576 MiB,10.14 W,14.0,365.66,
0 , 3 MiB, 24576 MiB,10.39 W,11.5,366.69,
0 , 3 MiB, 24576 MiB,10.64 W,12.8,367.73,
0 , 3 MiB, 24576 MiB,10.64 W,14.9,368.76,
0 , 3 MiB, 24576 MiB,10.69 W,12.1,369.8,
0 , 3 MiB, 24576 MiB,10.70 W,14.4,370.83,
0 , 3 MiB, 24576 MiB,10.16 W,15.0,371.87,
0 , 3 MiB, 24576 MiB,10.26 W,13.5,372.9,
0 , 3 MiB, 24576 MiB,10.77 W,14.8,373.94,
0 , 3 MiB, 24576 MiB,10.72 W,14.2,374.97,
0 , 3 MiB, 24576 MiB,11.18 W,15.4,376.01,
0 , 3 MiB, 24576 MiB,10.78 W,14.0,377.05,
0 , 3 MiB, 24576 MiB,10.64 W,13.2,378.09,
0 , 3 MiB, 24576 MiB,10.07 W,14.6,379.13,
0 , 3 MiB, 24576 MiB,10.53 W,11.4,380.16,
0 , 3 MiB, 24576 MiB,10.41 W,15.2,381.2,
0 , 3 MiB, 24576 MiB,10.39 W,12.7,382.24,
0 , 3 MiB, 24576 MiB,9.90 W,15.3,383.28,
0 , 3 MiB, 24576 MiB,10.47 W,11.4,384.31,
0 , 3 MiB, 24576 MiB,10.05 W,15.2,385.35,
0 , 3 MiB, 24576 MiB,10.08 W,13.4,386.39,
0 , 3 MiB, 24576 MiB,10.26 W,13.3,387.42,
0 , 3 MiB, 24576 MiB,10.57 W,15.7,388.46,
0 , 3 MiB, 24576 MiB,10.53 W,13.1,389.49,
0 , 3 MiB, 24576 MiB,10.59 W,14.7,390.53,
0 , 3 MiB, 24576 MiB,10.83 W,13.8,391.56,
0 , 3 MiB, 24576 MiB,11.12 W,14.5,392.6,
0 , 3 MiB, 24576 MiB,10.65 W,15.0,393.63,
0 , 3 MiB, 24576 MiB,10.97 W,12.6,394.67,
0 , 3 MiB, 24576 MiB,10.61 W,15.6,395.7,
0 , 3 MiB, 24576 MiB,10.50 W,14.7,396.74,
0 , 3 MiB, 24576 MiB,10.31 W,15.1,397.77,
0 , 3 MiB, 24576 MiB,10.53 W,14.4,398.81,
0 , 3 MiB, 24576 MiB,10.48 W,13.0,399.84,
0 , 3 MiB, 24576 MiB,11.06 W,14.8,400.88,
0 , 3 MiB, 24576 MiB,10.58 W,13.4,401.92,
0 , 3 MiB, 24576 MiB,10.47 W,14.9,402.95,
0 , 3 MiB, 24576 MiB,10.46 W,14.3,403.99,
0 , 3 MiB, 24576 MiB,11.06 W,14.5,405.02,
0 , 3 MiB, 24576 MiB,10.42 W,14.8,406.06,
0 , 3 MiB, 24576 MiB,10.88 W,14.0,407.09,
0 , 3 MiB, 24576 MiB,10.43 W,13.4,408.13,
0 , 3 MiB, 24576 MiB,10.41 W,12.6,409.16,
0 , 3 MiB, 24576 MiB,10.52 W,15.3,410.2,
0 , 3 MiB, 24576 MiB,10.66 W,11.7,411.23,
0 , 3 MiB, 24576 MiB,10.34 W,14.3,412.27,
0 , 3 MiB, 24576 MiB,11.15 W,13.6,413.3,
0 , 3 MiB, 24576 MiB,10.65 W,15.6,414.34,
0 , 3 MiB, 24576 MiB,10.35 W,14.7,415.37,
0 , 3 MiB, 24576 MiB,10.53 W,14.1,416.41,
0 , 3 MiB, 24576 MiB,11.13 W,12.6,417.44,
0 , 3 MiB, 24576 MiB,10.45 W,15.9,418.48,
0 , 3 MiB, 24576 MiB,10.54 W,12.2,419.51,
0 , 3 MiB, 24576 MiB,10.43 W,15.3,420.55,
0 , 3 MiB, 24576 MiB,10.13 W,13.2,421.59,
0 , 3 MiB, 24576 MiB,9.92 W,14.0,422.62,
0 , 3 MiB, 24576 MiB,10.71 W,14.7,423.66,
0 , 3 MiB, 24576 MiB,11.07 W,15.7,424.69,
0 , 3 MiB, 24576 MiB,10.66 W,14.2,425.73,
0 , 3 MiB, 24576 MiB,10.73 W,15.6,426.76,
0 , 3 MiB, 24576 MiB,10.27 W,15.2,427.8,
0 , 3 MiB, 24576 MiB,10.40 W,12.6,428.83,
0 , 3 MiB, 24576 MiB,10.71 W,15.4,429.87,
