utilization_gpu,memory_used,memory_total,power_draw,cpu_usage,time,acc,flops,
0 , 3 MiB, 24576 MiB,10.12 W,20.2,251.09,
0 , 3 MiB, 24576 MiB,10.51 W,18.5,252.13,
0 , 3 MiB, 24576 MiB,10.48 W,15.9,253.18,
0 , 3 MiB, 24576 MiB,10.40 W,15.2,254.23,
0 , 3 MiB, 24576 MiB,10.11 W,15.0,255.28,
0 , 3 MiB, 24576 MiB,10.20 W,15.5,256.32,
0 , 3 MiB, 24576 MiB,10.04 W,17.2,257.37,
0 , 3 MiB, 24576 MiB,10.27 W,16.8,258.41,
0 , 3 MiB, 24576 MiB,10.80 W,15.8,259.46,
0 , 3 MiB, 24576 MiB,10.79 W,16.0,260.51,
0 , 3 MiB, 24576 MiB,10.59 W,16.4,261.55,
0 , 3 MiB, 24576 MiB,10.36 W,16.5,262.6,
0 , 3 MiB, 24576 MiB,10.62 W,15.4,263.65,
0 , 3 MiB, 24576 MiB,10.13 W,15.2,264.7,
0 , 3 MiB, 24576 MiB,10.35 W,16.1,265.74,
0 , 3 MiB, 24576 MiB,10.14 W,17.3,266.79,
0 , 3 MiB, 24576 MiB,10.41 W,15.8,267.84,
0 , 3 MiB, 24576 MiB,10.44 W,15.5,268.88,
0 , 3 MiB, 24576 MiB,10.74 W,15.8,269.93,
0 , 3 MiB, 24576 MiB,10.89 W,15.3,270.97,
0 , 3 MiB, 24576 MiB,10.21 W,17.4,272.02,
0 , 3 MiB, 24576 MiB,10.23 W,16.1,273.07,
0 , 3 MiB, 24576 MiB,10.22 W,16.5,274.11,
0 , 3 MiB, 24576 MiB,10.18 W,15.5,275.16,
0 , 3 MiB, 24576 MiB,10.75 W,15.7,276.21,
0 , 3 MiB, 24576 MiB,10.44 W,16.7,277.25,
0 , 3 MiB, 24576 MiB,10.22 W,15.9,278.3,
0 , 3 MiB, 24576 MiB,10.19 W,16.0,279.34,
0 , 3 MiB, 24576 MiB,10.54 W,15.7,280.39,
0 , 3 MiB, 24576 MiB,10.53 W,16.2,281.43,
0 , 3 MiB, 24576 MiB,9.76 W,15.5,282.48,
0 , 3 MiB, 24576 MiB,10.06 W,15.3,283.52,
0 , 3 MiB, 24576 MiB,10.39 W,15.4,284.57,
0 , 3 MiB, 24576 MiB,10.08 W,16.4,285.62,
0 , 3 MiB, 24576 MiB,9.86 W,17.0,286.66,
0 , 3 MiB, 24576 MiB,9.31 W,16.0,287.71,
0 , 3 MiB, 24576 MiB,10.22 W,16.5,288.76,
0 , 3 MiB, 24576 MiB,10.48 W,16.0,289.8,
0 , 3 MiB, 24576 MiB,10.05 W,15.4,290.85,
0 , 3 MiB, 24576 MiB,10.20 W,15.5,291.9,
0 , 3 MiB, 24576 MiB,10.26 W,15.7,292.94,
0 , 3 MiB, 24576 MiB,10.06 W,16.1,293.99,
0 , 3 MiB, 24576 MiB,10.00 W,15.8,295.03,
0 , 3 MiB, 24576 MiB,10.34 W,16.0,296.08,
0 , 3 MiB, 24576 MiB,10.01 W,15.5,297.13,
0 , 3 MiB, 24576 MiB,10.29 W,15.4,298.17,
0 , 3 MiB, 24576 MiB,10.50 W,15.1,299.22,
0 , 3 MiB, 24576 MiB,10.72 W,16.1,300.26,
0 , 3 MiB, 24576 MiB,10.27 W,16.6,301.31,
0 , 3 MiB, 24576 MiB,10.18 W,15.8,302.36,
0 , 3 MiB, 24576 MiB,10.17 W,16.6,303.41,
0 , 3 MiB, 24576 MiB,9.53 W,16.2,304.46,
0 , 3 MiB, 24576 MiB,9.87 W,15.9,305.51,
0 , 3 MiB, 24576 MiB,9.53 W,15.8,306.56,
0 , 3 MiB, 24576 MiB,10.31 W,15.6,307.61,
0 , 3 MiB, 24576 MiB,10.40 W,16.3,308.65,
